MSG,data_excel,anno,mese,data,ora,critical_day
"@Mark_Guruz il vero caldo,quello di 40 gradi, deve ancora arrivare...io non mi lamenterei! ;)",4/9/2011,2011,4,9,14,heat
"@My_Meow_ ahah, don't worry :P cmq si fa caldo, ma casa mia è abbastanza circondata da pini che mitigano (e ospitano MOLTI uccelli...)",4/9/2011,2011,4,9,14,heat
@PierfraPrata stupendo! Nonostante il caldo e la connessione a singhiozzo :) un'esperienza da ripetere!,4/9/2011,2011,4,9,14,heat
@planetprogx dove sei adesso? puglia o altre #regioni ? qui fa caldo,4/9/2011,2011,4,9,14,heat
@Regina26193 Miiii unnie qui 29! Sto morendo di caldo =.=,4/9/2011,2011,4,9,14,heat
@Sara_Aljssmi Anytime ! Afa 3liiiiCh a ,4/9/2011,2011,4,9,14,heat
@setayyhj hahahaha :D çapk1n sete'm :abaza: _u sizin cans1n mertte beni followlad1 :S :S,4/9/2011,2011,4,9,14,heat
@sil28 stendiamo un velo pietoso che è meglio...vorrei evitare di pensarci! io non ho resistenza al caldo... :'(,4/9/2011,2011,4,9,14,heat
@StayStrongGirl si!!!ieri si moriva di caldo !!di dove sei ?,4/9/2011,2011,4,9,14,heat
@TheGhostTrack affronto il caldo sotto la entola sul divano in mutande e canottiera..,4/9/2011,2011,4,9,14,heat
"@Thrash_Riki @kRuina Non si può vivere con 'sto caldo.. è inumano, io non sono ancora pronta psicologicamente per l'estate XDDD",4/9/2011,2011,4,9,14,heat
@Valberici fa così caldo che state friggendo? XD,4/9/2011,2011,4,9,14,heat
@voltumna79 nah anche io sono a Genova... Effettivamente pensavamk anche noi fosse più caldo.,4/9/2011,2011,4,9,14,heat
7 principais erros do twitter=> http://veja.abril.com.br/noticia/vida-digital/sete-erros-que-o-twitter-deveria-corrigir-ja,4/9/2011,2011,4,9,14,heat
a star fuori con sto caldo prima mi liofilizzo e poi evaporo,4/9/2011,2011,4,9,14,heat
è quel periodo dell'anno in cui fa freddo in casa e caldo fuori. E allora accendo i termosifoni a palla e spalanco tutto. E ti inculo.,4/9/2011,2011,4,9,14,heat
ahahahah @shalala___ è in coda da Bieber ed è divisa tra il morire di sete e usare le ultime forze per strozzare bimbeminchia assatanate.,4/9/2011,2011,4,9,14,heat
Bere con il caldo è un dramma.... #vinitaly,4/9/2011,2011,4,9,14,heat
"Bon, vado a fare fisica in giardino...c'è un caldo maledetto!",4/9/2011,2011,4,9,14,heat
"Bossa Nova: di Desio SicarioVento caldo,è arrivata la primaveraL'aria è così dolcee il mare, calmo, brillacome u... http://bit.ly/eA54HH",4/9/2011,2011,4,9,14,heat
Buon pomeriggio ma soprattutto Buon Fine settimana a tuttiiii!!!! Qui tanto caldo e questa mattina ho approfittato... http://fb.me/XffEhqdr,4/9/2011,2011,4,9,14,heat
C'è da morire con sto caldo,4/9/2011,2011,4,9,14,heat
c'è una tranquillità e un caldo che manchebbe solo un gela... tò!,4/9/2011,2011,4,9,14,heat
"Caldo anomalo, zero termico a 4000: E' gi http://tinyurl.com/435y4c5",4/9/2011,2011,4,9,14,heat
"Caldo davvero storico oggi al Nord, che oggi viaggia tranquillamente sui 30/31°C con punte anche di 33°C!!!... http://fb.me/TBH5hmtk",4/9/2011,2011,4,9,14,heat
Caldo insopportabile #milano,4/9/2011,2011,4,9,14,heat
"Caldo record a Novara, Milano e Padova http://bit.ly/hNJIcL #milano #news",4/9/2011,2011,4,9,14,heat
"Caldo record a Novara, Milano e Padova http://goo.gl/fb/bOpTX",4/9/2011,2011,4,9,14,heat
"Caldo record a Novara, Milano e Padova. Domani lieve calo, -10 gradi alla fine della prossima settimana http://bit.ly/dKjt6D",4/9/2011,2011,4,9,14,heat
"Caldo record a Novara, Milano e Padova: Domani lieve calo, -10 gradi alla fine della prossima settimana http://bit.ly/dL0cZB",4/9/2011,2011,4,9,14,heat
"Caldo record a Novara, Milano e Padova: Domani lieve calo, -10 gradi alla fine della prossima settimana http://bit.ly/grUAqK",4/9/2011,2011,4,9,14,heat
CALDO RECORD: RAGGIUNTI I 30 GRADI IN IRPINIA. :S,4/9/2011,2011,4,9,14,heat
Capisci che incominci a far caldo quando i tuoi mettono l'acqua in frigo. #sapevatelo,4/9/2011,2011,4,9,14,heat
Cazzo che caldo!!! #Rovigo http://t.co/gUV5b8K,4/9/2011,2011,4,9,14,heat
"che bel caldo, vorrei essere in piscina ora",4/9/2011,2011,4,9,14,heat
Che bello fa caldo :'),4/9/2011,2011,4,9,14,heat
Che caldo che fa (di Rita Pani) http://bit.ly/gehjIL,4/9/2011,2011,4,9,14,heat
che caldo O.o,4/9/2011,2011,4,9,14,heat
CHE CALDO. Dov'è la primavera?,4/9/2011,2011,4,9,14,heat
Con questo caldo mi è venuta voglia di giocare al buon caro e vecchio Serious Sam.,4/9/2011,2011,4,9,14,heat
"Con un gran caldo sono partiti anche Garzo e Fileti, stanno per salire in bici!",4/9/2011,2011,4,9,14,heat
Devo dire che non fa caldo! :s,4/9/2011,2011,4,9,14,heat
E fa caldo e che cojoni fa troppo caldo e piove e che cojoni piove...ma saremo noi i cojoni?!?,4/9/2011,2011,4,9,14,heat
Eccomi al ritorno dallo shopping con la famiglia...robette carine ma decisamente troppo caldo!,4/9/2011,2011,4,9,14,heat
"eu seguia ele só pelo sete, ms dei unfollow, ele né idiota msm \z",4/9/2011,2011,4,9,14,heat
Fa troppo caldo persino per twittare. #imho,4/9/2011,2011,4,9,14,heat
"fa troppo caldo....sacro climatizzatore, aiutami tu :D",4/9/2011,2011,4,9,14,heat
"Ficou linda linda linda linda linda, PERFEITA *-----------* 'Caia sete vezes, levante-se oito' <3 tatoo por: Max http://twitpic.com/4iqvt2",4/9/2011,2011,4,9,14,heat
Ho fatto un goro in bici...c'era molto caldo...,4/9/2011,2011,4,9,14,heat
http://veja.abril.com.br/noticia/vida-digital/sete-erros-que-o-twitter-deveria-corrigir-ja Erros do twitter...,4/9/2011,2011,4,9,14,heat
"Il #vinitaly piu' caldo della storia,  35 gradi. Pazzesco",4/9/2011,2011,4,9,14,heat
In estate difenditi dal caldo http://lnkd.in/VNvWUp,4/9/2011,2011,4,9,14,heat
In macchina con i miei. Oh dio come fa caldo.,4/9/2011,2011,4,9,14,heat
"In tutta onestà, vi dirò, mica ero psicologicamente preparata per una botta di caldo del genere tutta d'un tratto peró &",4/9/2011,2011,4,9,14,heat
io un caldo così non l'ho mai avuto!! ora devo anche sistemare tutta la casaaaaaa #staarrivando,4/9/2011,2011,4,9,14,heat
ma è possibile che a forte dei marmi sia completamente nuvoloso e faccia freddo quando a milano zero nuvole e si crepa di caldo?? Mistero,4/9/2011,2011,4,9,14,heat
"Ma perchè ora al nord fa più caldo di qui al sud?:O  è io sono del centro, e sto benissimo ;D ahah si esce a mani & http://4ms.me/fRdYCh",4/9/2011,2011,4,9,14,heat
Ma quanto #caldo fa?,4/9/2011,2011,4,9,14,heat
Mamma che caldo. :o:,4/9/2011,2011,4,9,14,heat
Mannaggia alla Madonna se fa caldo! A agosto m'e dovrò toje pure i tatuaggi pe dormi'!!!! Ahahah!!!!!!,4/9/2011,2011,4,9,14,heat
"niente ceretta, fa troppo caldo e quindi mi si irriterebbero solo '-'",4/9/2011,2011,4,9,14,heat
Non è giusto io voglio andare al mare...Chi mi ospita &  è anche io sto al sud e sto morendo dal caldo *_* ps io  & http://4ms.me/gbuwtd,4/9/2011,2011,4,9,14,heat
Non è possibile che sia il 9 aprile e faccia cosi caldo!,4/9/2011,2011,4,9,14,heat
"Notizie 24h : Lombardia: meteo, caldo e sole fino a martedi', poi raffredda http://bit.ly/hKt3Re",4/9/2011,2011,4,9,14,heat
oggi come sorpresa il prof ci ha portato a fare le misure in strada x le rotonde!!! ero nera dalla rabbia -.- coglione! sono morta di caldo,4/9/2011,2011,4,9,14,heat
OMG a torino si scoppia di caldo #summer,4/9/2011,2011,4,9,14,heat
omze e trinta e sete.,4/9/2011,2011,4,9,14,heat
Penso che morirò di sete se il bar non apre,4/9/2011,2011,4,9,14,heat
Prima parte: Caldo fino a Martedì con valori  molto al di sopra  della media del periodo sia per le massime che per le minime .,4/9/2011,2011,4,9,14,heat
Quant'è buono il cornetto algida... ci vuole proprio con questo caldo! ihihih,4/9/2011,2011,4,9,14,heat
Quanto mi scoccia truccarmi con questo caldo ç.ç poi mi si scioglie tutto ç.ç ma perchè fa così caldo?! ç.ç,4/9/2011,2011,4,9,14,heat
Questo caldo è inaccettabile,4/9/2011,2011,4,9,14,heat
"RT @ansa_it: Caldo record a Novara, Milano e Padova. Domani lieve calo, -10 gradi alla fine della prossima settimana http://bit.ly/dKjt6D",4/9/2011,2011,4,9,14,heat
RT @DelirataMente: E fa caldo e che cojoni fa troppo caldo e piove e che cojoni piove...ma saremo noi i cojoni?!?,4/9/2011,2011,4,9,14,heat
RT @IngFrancesca: Bello questo vento che porta via i pensieri. Bello questo caldo che scioglie quelli recidivi.,4/9/2011,2011,4,9,14,heat
RT @Morexz: Capisci che incominci a far caldo quando i tuoi mettono l'acqua in frigo. #sapevatelo,4/9/2011,2011,4,9,14,heat
RT @sandronedazieri: Fa vagamente caldo. Praticamente siamo passati dal riscaldamento al ventilatore.,4/9/2011,2011,4,9,14,heat
RT @xlosingmygrip: d'inverno: fa freddo fa freddo fa freddo. d'estate: fa caldo fa caldo fa caldo. CHE PALLE.,4/9/2011,2011,4,9,14,heat
sabato pomeriggio caldo e tranquillo!!!!! e kn mamma ci si organizza x il menu di domani. . . si prevedono gnocchi!!! :-),4/9/2011,2011,4,9,14,heat
Saiu o edital http://www.paraiba1.com.br/Noticia/58583_prefeitura-de-campina-grande-lanca-edital-de-concurso-para-sete-cargos.html d #CG.,4/9/2011,2011,4,9,14,heat
sete e dez ou sete e quinze amor *---*  @thaaiscaampo,4/9/2011,2011,4,9,14,heat
"Si sta benissimo in giardino, e dove sono non fa nemmeno troppo caldo!",4/9/2011,2011,4,9,14,heat
"Si vabbè dai metto il jeans pace! E il giubbottino me lo porto in spalla, fa troppo caldo porca paletta °-° oddio e in centro ancora di più!",4/9/2011,2011,4,9,14,heat
sta soffiando vento caldo e non so perchè mi ricorda l'inferno di Constantine... Ok... sono strana... si sa...,4/9/2011,2011,4,9,14,heat
stasera si va a Jesolorum. Ho già caldo solo a pensarci *-*,4/9/2011,2011,4,9,14,heat
Sto morendo di caldo!!,4/9/2011,2011,4,9,14,heat
ta sete a cinco,4/9/2011,2011,4,9,14,heat
tra poco sfollo. una tipa che ha scritto che è fuori a morire dal caldo e che entra tra poco. ma cazzo tienilo per te ç.ç,4/9/2011,2011,4,9,14,heat
troppo caldo. troppo.,4/9/2011,2011,4,9,14,heat
UN CALDO BESTIA! voglio andare al mare! c'è tropp'aria d'estate! chi ha più voglia di studiare eh ..,4/9/2011,2011,4,9,14,heat
"vino caldo evaporoso nel bicchiere di ieri, candela profumata mi fai un baffo.",4/9/2011,2011,4,9,14,heat
#AFA River Vs #Banfield - Previa (VIDEO) http://youtu.be/CgwBfH_oy6s,4/9/2011,2011,4,9,15,heat
#bellezza Pelle: attenzione al sole caldo di primavera: Con l'arrivo delle belle giornate ritorn... http://su.diggita.it/dWB9QX @diggita,4/9/2011,2011,4,9,15,heat
#cronaca Caldo record a Novara  Milano e Padova: Colonnina di mercurio in ribasso a partire da domani in tutta l... http://bit.ly/h0hGQu,4/9/2011,2011,4,9,15,heat
#sapetelo RT@tweetsmilano: Caldo record a Novara  Milano e Padova http://bit.ly/hNJIcL  #milano #news,4/9/2011,2011,4,9,15,heat
"@Alessandra_xx Eh esco pure io.. ci andiamo a mangiare un gelato, visto ke si skiatta dal caldo! xD",4/9/2011,2011,4,9,15,heat
@Comeprincipe ...via poi non fa così caldo..aspetta a spogliarti..potresti prendere un malanno..,4/9/2011,2011,4,9,15,heat
@fgfoto nuooooo xD per il caldo?,4/9/2011,2011,4,9,15,heat
"@francescocosta già, non agosto perché di solito in quel mese fa meno caldo",4/9/2011,2011,4,9,15,heat
"@frannington fa così caldo??? io sono in maglione di lana....in casa fa sempre freschino, anche in estate per fortuna...",4/9/2011,2011,4,9,15,heat
@gi_gritti é sete e meia hje no shinapps ! :D s2 saindo *:,4/9/2011,2011,4,9,15,heat
"@gi_gritti ebaaa õ/ , ate as sete então prima linda s2",4/9/2011,2011,4,9,15,heat
@gi_gritti sete e meia amor ! (:,4/9/2011,2011,4,9,15,heat
@giogiup beh mi aggiungo anche io. Fa un caldo che bestemmio in aramaico. Ma tipo vorrei che fosse già aperta l'Argelati,4/9/2011,2011,4,9,15,heat
@giovanna_lc a noite né durd hahah umas sete e pouco,4/9/2011,2011,4,9,15,heat
@ika_tora Eh si fa un caldo tremendo :D E' la giornata x andare al mare xD <3<3,4/9/2011,2011,4,9,15,heat
@interfesta sono stadio e c'e' un caldo terribile...bacio neroblu,4/9/2011,2011,4,9,15,heat
@Laura_Esquivel Quì in italia troppo caldo fa io gia uso la maglietta a maniche corte ajaja che fai oggi da te come il giorno?,4/9/2011,2011,4,9,15,heat
@lollored aaaahh mi fai venire ancora più sete -.-,4/9/2011,2011,4,9,15,heat
@LorPan87 lasciamo perdere ».« preferirei maggembre come lo scorso anno xD e poi con sole&caldo libro sempre +chiusi :(,4/9/2011,2011,4,9,15,heat
"@makino_chan26 ne davano 27 invece ce ne sono 31... si si è estate, vestitino, capelli bagnati e sto morendo di caldo...aiuto!!",4/9/2011,2011,4,9,15,heat
"@manga88 bella Manga allora dai sotto con lo studio, qui la tentazione di andarsene giù in riva al mare con questo caldo è fortissima!!",4/9/2011,2011,4,9,15,heat
@martimkrusty un rico caldo de gallina xD,4/9/2011,2011,4,9,15,heat
@mirOnest ci sono anche domani ma fino alle16!chiamami!qui da un caldo boia:),4/9/2011,2011,4,9,15,heat
"@PierfraPrata era così caldo che sarebbe stato impossibile esagerare :) Cmq troppo bello, ha superato le mie aspettative!",4/9/2011,2011,4,9,15,heat
@riverblog avrà fame e sete poverino <3,4/9/2011,2011,4,9,15,heat
@shalala___ no serio...fa troppo caldo...mica che mi collassate....poi io mi preoccupo!,4/9/2011,2011,4,9,15,heat
@TiNoZz0 @Fiorellino @salvatorearrigo   Si. Gelato! Meglio...fa caldo qui... ;) Però mi sarebbe piaciuto fare il controllore...,4/9/2011,2011,4,9,15,heat
@vale87fly arrosto xD qui a Milano che è quel caldo afoso.. #soffocamento,4/9/2011,2011,4,9,15,heat
@vale87fly un caldo becco.... non si respira..... ;),4/9/2011,2011,4,9,15,heat
@ViniciusZittei adora caldo da cana ne kkk,4/9/2011,2011,4,9,15,heat
@vitorslopes HASHAHSH só meti sete de dez gols (:,4/9/2011,2011,4,9,15,heat
"[#Whataheal]: Caldo: record a Novara, Milano Malpensa e Padova: Domani lieve calo, -10 grad... http://yhoo.it/feiRLy #Roma #Italia #News",4/9/2011,2011,4,9,15,heat
1.30 di ginnastica con questo caldo e veramente un inferno...!!! AIUTO,4/9/2011,2011,4,9,15,heat
6 mesi l'anno fa caldo e 6 fa freddo. Adattatevi e non lamentatevi! #daicazzo®,4/9/2011,2011,4,9,15,heat
a Milano fa caldo....troppo caldo per vivere!,4/9/2011,2011,4,9,15,heat
 &in un caldo pomeriggio & http://ff.im/AKa1c,4/9/2011,2011,4,9,15,heat
U‰0K00D0_0Ho sete...,4/9/2011,2011,4,9,15,heat
"Allora, non è nemmeno metà aprile e io mi sto sciogliendo dal caldo.   Questo vuol dire che a luglio morirò T_T #odiareilcaldo",4/9/2011,2011,4,9,15,heat
Bastava un : e che te lo dico a fare RT @Giove09: Studio aperto ha dedicato 6 min dei 24 a disposizione per dirci che fa caldo,4/9/2011,2011,4,9,15,heat
Caldo (@ Stazione FS Anzola) http://4sq.com/fCBz1A,4/9/2011,2011,4,9,15,heat
"Caldo oltre ogni record: A Locarno Monti sono stati registrati 31,8 gradi http://bit.ly/ekX159 www.cdt.ch",4/9/2011,2011,4,9,15,heat
"Caldo record a Novara, Milano e Padova http://ff.im/-AKirm",4/9/2011,2011,4,9,15,heat
"Caldo record a Novara, Milano e Padova: Domani lieve calo, -10 gradi alla fine della prossima settimana http://bit.ly/dL0cZB Ansa",4/9/2011,2011,4,9,15,heat
"Caldo: record a Novara, Milano Malpensa e Padova http://chilp.it/740099",4/9/2011,2011,4,9,15,heat
"Cazzo, sono uscita fuori per ritirare i panni e... sono CREPATA dal caldo. O_O",4/9/2011,2011,4,9,15,heat
C'era un caldo in centro che le Due Torri sudavano.,4/9/2011,2011,4,9,15,heat
Che caldo a Firenze!,4/9/2011,2011,4,9,15,heat
Che caldo oggi,4/9/2011,2011,4,9,15,heat
che caldo! oggi ho preso il sole *w* voi siete già be &  è Un goccio di abbronzatura c'è gia :) è da qualche gi & http://4ms.me/g7E3hA,4/9/2011,2011,4,9,15,heat
"Che mal di piediiiii... Tra l'aver camminato x quasi 3 ore senza sedermi ed il caldo, ho i piedi che urlano PIETAAAAAA'.....",4/9/2011,2011,4,9,15,heat
Cmq lamentarsi pure del caldo è da loser,4/9/2011,2011,4,9,15,heat
Con sto caldo fortuna che ho la decapottabile.,4/9/2011,2011,4,9,15,heat
doze e trinta e sete.,4/9/2011,2011,4,9,15,heat
"DTN Italy: Caldo record a Novara, Milano e Padova: Domani lieve calo, -10 gradi alla fine della prossima settimana http://bit.ly/hZi0cv",4/9/2011,2011,4,9,15,heat
"E vedi che lo sai che è un caldo assurdo! a  RT  orporick: Non so, ci sono 35 gradi ",4/9/2011,2011,4,9,15,heat
fa caldo e ho poca acqua. mi devo muovere èé,4/9/2011,2011,4,9,15,heat
Fa già caldo. Presto il primo bagno della stagione?!,4/9/2011,2011,4,9,15,heat
"fa sempre più caldo al #vinitaly, specialmente nel padiglione sol",4/9/2011,2011,4,9,15,heat
fa un pò troppo caldo per i miei gusti...,4/9/2011,2011,4,9,15,heat
Fuori fa TROPPO caldo è.é,4/9/2011,2011,4,9,15,heat
Gelato e the freddo...è arrivato proprio il caldo =),4/9/2011,2011,4,9,15,heat
Ha.ha (ketawa ala mimi) RT @biancacie: Ooops RT@han_zaa: Afa-afa'an ini ?! :o RT @misscavaa: Cucooo eiymm (cont) http://tl.gd/9oipt2,4/9/2011,2011,4,9,15,heat
Ho caldo anche dentro le ginocchia #Bologna,4/9/2011,2011,4,9,15,heat
Ho talmente caldo che mi sento male.,4/9/2011,2011,4,9,15,heat
Ho una maledettisima sete di iPad!! Non è che ve ne avanza uno???,4/9/2011,2011,4,9,15,heat
ho una sete becca,4/9/2011,2011,4,9,15,heat
i vecchi sospettano mega tromba d'aria devastatrice causa caldo anomalo. Io sospetto di devastare twitter se mi dà ancora riprova tra poco.,4/9/2011,2011,4,9,15,heat
"il caldo aumenta la mia innata pigrizia, andrò in groellandia a meditare su un piano x conquistare il mondo...",4/9/2011,2011,4,9,15,heat
il caldo non potra' fermarmi oggi gioco al posto di milito,4/9/2011,2011,4,9,15,heat
Il meteo mente! 25 gradi?! Te li do in testa i 25 gradi! Minimo ne abbiamo 30! E muoio di caldo in macchina!,4/9/2011,2011,4,9,15,heat
ITN NEWS METEO: CALDO SOPRA LA MEDIA STAGIONALE MA DA LUNEDI' RINFRESCA http://goo.gl/CftUG,4/9/2011,2011,4,9,15,heat
Jogão de Volei 2x2 ultimo sete ;D,4/9/2011,2011,4,9,15,heat
la temperatura è arrivata a 25°C ma sto morendo di caldo #fact e non sto facendo un cazzo #fact,4/9/2011,2011,4,9,15,heat
"Ma che caldo fa!! Al parco a Tavullia, temperatura percepita 35*C",4/9/2011,2011,4,9,15,heat
ma che cazzo di caldo fa?? :O,4/9/2011,2011,4,9,15,heat
Ma come si fa a giocare con questo caldo?? 34 gradi!! #csi #calcioa7,4/9/2011,2011,4,9,15,heat
ma non è tanto normale tutto sto caldo però.....,4/9/2011,2011,4,9,15,heat
"Ma perchè al nord fa caldo e al sud non così tanto?  &  è Io sono di Biella, in Piemonte, e fa decisamente MOLTO & http://4ms.me/fmMfHh",4/9/2011,2011,4,9,15,heat
"Ma perchè ora al nord fa più caldo di qui al sud?:O  è Io sono di Biella, in Piemonte e adesso ci sono 31 gradi : & http://4ms.me/faLuaM",4/9/2011,2011,4,9,15,heat
"Ma si dai, casa la sistemiamo in primavera che almeno non moriamo dal caldo... http://ff.im/AKj09",4/9/2011,2011,4,9,15,heat
Manco a luglio faceva così caldo a Livigno...,4/9/2011,2011,4,9,15,heat
Mesi patne'm !RT @Haitione: @COrnelli1 sete yon ti bagay akote ki te pale sou karaib FM neg ki revoke yo sambl & (cont) http://deck.ly/~BW4Pw,4/9/2011,2011,4,9,15,heat
Meteo Italia: RECORD di caldo a MILANO con 32°C. Martedì sera temporali! www.ilMeteo.it,4/9/2011,2011,4,9,15,heat
Meteo Italia: RECORD STORICO di caldo a MILANO con oltre 32°C. Martedì sera temporali www.ilMeteo.it,4/9/2011,2011,4,9,15,heat
Meteo Italia: RECORD STORICO di caldo a MILANO con oltre 32°C. Martedì sera temporali! www.ilMeteo.it,4/9/2011,2011,4,9,15,heat
"Meteo Italia: Sole, caldo, oggi 32°C al nord. Martedì-Mercoledì temporali, Bora, fresco www.ilMeteo.it",4/9/2011,2011,4,9,15,heat
"Meteo Italia: Weekend sole, caldo, 31°C al nord. Martedì-Mercoledì temporali, Bora, fresco www.ilMeteo.it",4/9/2011,2011,4,9,15,heat
Meteo: Caldo Sopra La Media Stagionale Ma Da Lunedi' Rinfresca http://chilp.it/2c182c,4/9/2011,2011,4,9,15,heat
"Mi sono mangiata lo yogurt e la granita al limone, fa troppo caldo!!!!! '_'",4/9/2011,2011,4,9,15,heat
"Molti giocatori del Vicenza in difficoltà anche a causa del caldo, ma la differenza tra le due squadre è stata netta.",4/9/2011,2011,4,9,15,heat
Nn che io voglia lamentarmi per il caldo...però...........FA CALDO,4/9/2011,2011,4,9,15,heat
"Notizie 24h : Caldo record a Novara, Milano e Padova http://bit.ly/hnyBI6",4/9/2011,2011,4,9,15,heat
Notizie 24h : Meteo: Caldo Sopra La Media Stagionale Ma Da Lunedi' Rinfresca http://bit.ly/i8BEnS,4/9/2011,2011,4,9,15,heat
Odio la primavera. Odio l'estate. Odio questo maledetto caldo insensato!,4/9/2011,2011,4,9,15,heat
